rate_id,rate_date,from_currency,to_currency,exchange_rate,created_at
411,2023-02-15,USD,EUR,0.932386,2026-03-01 20:26:44
412,2023-02-16,USD,EUR,0.933129,2026-03-01 20:26:44
413,2023-02-17,USD,EUR,0.933976,2026-03-01 20:26:44
414,2023-02-18,USD,EUR,0.939383,2026-03-01 20:26:44
415,2023-02-19,USD,EUR,0.939049,2026-03-01 20:26:44
416,2023-02-20,USD,EUR,0.940003,2026-03-01 20:26:44
417,2023-02-21,USD,EUR,0.942093,2026-03-01 20:26:44
418,2023-02-22,USD,EUR,0.942731,2026-03-01 20:26:44
419,2023-02-23,USD,EUR,0.941184,2026-03-01 20:26:44
420,2023-02-24,USD,EUR,0.941847,2026-03-01 20:26:44
421,2023-02-25,USD,EUR,0.945553,2026-03-01 20:26:44
422,2023-02-26,USD,EUR,0.941997,2026-03-01 20:26:44
423,2023-02-27,USD,EUR,0.94245,2026-03-01 20:26:44
424,2023-02-28,USD,EUR,0.940029,2026-03-01 20:26:44
425,2023-03-01,USD,EUR,0.944148,2026-03-01 20:26:44
426,2023-03-02,USD,EUR,0.938887,2026-03-01 20:26:44
427,2023-03-03,USD,EUR,0.93696,2026-03-01 20:26:44
428,2023-03-04,USD,EUR,0.938249,2026-03-01 20:26:44
429,2023-03-05,USD,EUR,0.94364,2026-03-01 20:26:44
430,2023-03-06,USD,EUR,0.943407,2026-03-01 20:26:44
431,2023-03-07,USD,EUR,0.941483,2026-03-01 20:26:44
432,2023-03-08,USD,EUR,0.947988,2026-03-01 20:26:44
433,2023-03-09,USD,EUR,0.942966,2026-03-01 20:26:44
434,2023-03-10,USD,EUR,0.935393,2026-03-01 20:26:44
435,2023-03-11,USD,EUR,0.936896,2026-03-01 20:26:44
436,2023-03-12,USD,EUR,0.935168,2026-03-01 20:26:44
437,2023-03-13,USD,EUR,0.931669,2026-03-01 20:26:44
438,2023-03-14,USD,EUR,0.934084,2026-03-01 20:26:44
439,2023-03-15,USD,EUR,0.934913,2026-03-01 20:26:44
440,2023-03-16,USD,EUR,0.932976,2026-03-01 20:26:44
441,2023-03-17,USD,EUR,0.928603,2026-03-01 20:26:44
442,2023-03-18,USD,EUR,0.93157,2026-03-01 20:26:44
443,2023-03-19,USD,EUR,0.933786,2026-03-01 20:26:44
444,2023-03-20,USD,EUR,0.933441,2026-03-01 20:26:44
445,2023-03-21,USD,EUR,0.939771,2026-03-01 20:26:44
446,2023-03-22,USD,EUR,0.936088,2026-03-01 20:26:44
447,2023-03-23,USD,EUR,0.930864,2026-03-01 20:26:44
448,2023-03-24,USD,EUR,0.928501,2026-03-01 20:26:44
449,2023-03-25,USD,EUR,0.928339,2026-03-01 20:26:44
450,2023-03-26,USD,EUR,0.929161,2026-03-01 20:26:44
451,2023-03-27,USD,EUR,0.928334,2026-03-01 20:26:44
452,2023-03-28,USD,EUR,0.929526,2026-03-01 20:26:44
453,2023-03-29,USD,EUR,0.925267,2026-03-01 20:26:44
454,2023-03-30,USD,EUR,0.930168,2026-03-01 20:26:44
455,2023-03-31,USD,EUR,0.929882,2026-03-01 20:26:44
456,2023-04-01,USD,EUR,0.933691,2026-03-01 20:26:44
457,2023-04-02,USD,EUR,0.934857,2026-03-01 20:26:44
458,2023-04-03,USD,EUR,0.936417,2026-03-01 20:26:44
459,2023-04-04,USD,EUR,0.938368,2026-03-01 20:26:44
460,2023-04-05,USD,EUR,0.939902,2026-03-01 20:26:44
461,2023-04-06,USD,EUR,0.942112,2026-03-01 20:26:44
462,2023-04-07,USD,EUR,0.946704,2026-03-01 20:26:44
463,2023-04-08,USD,EUR,0.94738,2026-03-01 20:26:44
464,2023-04-09,USD,EUR,0.949838,2026-03-01 20:26:44
465,2023-04-10,USD,EUR,0.949519,2026-03-01 20:26:44
466,2023-04-11,USD,EUR,0.954536,2026-03-01 20:26:44
467,2023-04-12,USD,EUR,0.952167,2026-03-01 20:26:44
468,2023-04-13,USD,EUR,0.958464,2026-03-01 20:26:44
469,2023-04-14,USD,EUR,0.958317,2026-03-01 20:26:44
470,2023-04-15,USD,EUR,0.9533,2026-03-01 20:26:44
471,2023-04-16,USD,EUR,0.953741,2026-03-01 20:26:44
472,2023-04-17,USD,EUR,0.951358,2026-03-01 20:26:44
473,2023-04-18,USD,EUR,0.954286,2026-03-01 20:26:44
474,2023-04-19,USD,EUR,0.952001,2026-03-01 20:26:44
475,2023-04-20,USD,EUR,0.950439,2026-03-01 20:26:44
476,2023-04-21,USD,EUR,0.943876,2026-03-01 20:26:44
477,2023-04-22,USD,EUR,0.942306,2026-03-01 20:26:44
478,2023-04-23,USD,EUR,0.933968,2026-03-01 20:26:44
479,2023-04-24,USD,EUR,0.928558,2026-03-01 20:26:44
480,2023-04-25,USD,EUR,0.931142,2026-03-01 20:26:44
481,2023-04-26,USD,EUR,0.933821,2026-03-01 20:26:44
482,2023-04-27,USD,EUR,0.935271,2026-03-01 20:26:44
483,2023-04-28,USD,EUR,0.931957,2026-03-01 20:26:44
484,2023-04-29,USD,EUR,0.931788,2026-03-01 20:26:44
485,2023-04-30,USD,EUR,0.931769,2026-03-01 20:26:44
486,2023-05-01,USD,EUR,0.927817,2026-03-01 20:26:44
487,2023-05-02,USD,EUR,0.932936,2026-03-01 20:26:44
488,2023-05-03,USD,EUR,0.935933,2026-03-01 20:26:44
489,2023-05-04,USD,EUR,0.935169,2026-03-01 20:26:44
490,2023-05-05,USD,EUR,0.935255,2026-03-01 20:26:44
491,2023-05-06,USD,EUR,0.935963,2026-03-01 20:26:44
492,2023-05-07,USD,EUR,0.928981,2026-03-01 20:26:44
493,2023-05-08,USD,EUR,0.928134,2026-03-01 20:26:44
494,2023-05-09,USD,EUR,0.925812,2026-03-01 20:26:44
495,2023-05-10,USD,EUR,0.922414,2026-03-01 20:26:44
496,2023-05-11,USD,EUR,0.921458,2026-03-01 20:26:44
497,2023-05-12,USD,EUR,0.927542,2026-03-01 20:26:44
498,2023-05-13,USD,EUR,0.929716,2026-03-01 20:26:44
499,2023-05-14,USD,EUR,0.927766,2026-03-01 20:26:44
500,2023-05-15,USD,EUR,0.929708,2026-03-01 20:26:44
501,2023-05-16,USD,EUR,0.934481,2026-03-01 20:26:44
502,2023-05-17,USD,EUR,0.937646,2026-03-01 20:26:44
503,2023-05-18,USD,EUR,0.937844,2026-03-01 20:26:44
504,2023-05-19,USD,EUR,0.935618,2026-03-01 20:26:44
505,2023-05-20,USD,EUR,0.938008,2026-03-01 20:26:44
506,2023-05-21,USD,EUR,0.939355,2026-03-01 20:26:44
507,2023-05-22,USD,EUR,0.942435,2026-03-01 20:26:44
508,2023-05-23,USD,EUR,0.944624,2026-03-01 20:26:44
509,2023-05-24,USD,EUR,0.948258,2026-03-01 20:26:44
510,2023-05-25,USD,EUR,0.946393,2026-03-01 20:26:44
511,2023-05-26,USD,EUR,0.950966,2026-03-01 20:26:44
512,2023-05-27,USD,EUR,0.951649,2026-03-01 20:26:44
513,2023-05-28,USD,EUR,0.958906,2026-03-01 20:26:44
514,2023-05-29,USD,EUR,0.956481,2026-03-01 20:26:44
515,2023-05-30,USD,EUR,0.962578,2026-03-01 20:26:44
516,2023-05-31,USD,EUR,0.963269,2026-03-01 20:26:44
517,2023-06-01,USD,EUR,0.960967,2026-03-01 20:26:44
518,2023-06-02,USD,EUR,0.959258,2026-03-01 20:26:44
519,2023-06-03,USD,EUR,0.958126,2026-03-01 20:26:44
520,2023-06-04,USD,EUR,0.95961,2026-03-01 20:26:44
521,2023-06-05,USD,EUR,0.961444,2026-03-01 20:26:44
522,2023-06-06,USD,EUR,0.959418,2026-03-01 20:26:44
523,2023-06-07,USD,EUR,0.959326,2026-03-01 20:26:44
524,2023-06-08,USD,EUR,0.966879,2026-03-01 20:26:44
525,2023-06-09,USD,EUR,0.973012,2026-03-01 20:26:44
526,2023-06-10,USD,EUR,0.974562,2026-03-01 20:26:44
527,2023-06-11,USD,EUR,0.974692,2026-03-01 20:26:44
528,2023-06-12,USD,EUR,0.975114,2026-03-01 20:26:44
529,2023-06-13,USD,EUR,0.977302,2026-03-01 20:26:44
530,2023-06-14,USD,EUR,0.97364,2026-03-01 20:26:44
531,2023-06-15,USD,EUR,0.972715,2026-03-01 20:26:44
532,2023-06-16,USD,EUR,0.96678,2026-03-01 20:26:44
533,2023-06-17,USD,EUR,0.968189,2026-03-01 20:26:44
534,2023-06-18,USD,EUR,0.970481,2026-03-01 20:26:44
535,2023-06-19,USD,EUR,0.968758,2026-03-01 20:26:44
536,2023-06-20,USD,EUR,0.974354,2026-03-01 20:26:44
537,2023-06-21,USD,EUR,0.969982,2026-03-01 20:26:44
538,2023-06-22,USD,EUR,0.964785,2026-03-01 20:26:44
539,2023-06-23,USD,EUR,0.965572,2026-03-01 20:26:44
540,2023-06-24,USD,EUR,0.969277,2026-03-01 20:26:44
541,2023-06-25,USD,EUR,0.975269,2026-03-01 20:26:44
542,2023-06-26,USD,EUR,0.973624,2026-03-01 20:26:44
543,2023-06-27,USD,EUR,0.977473,2026-03-01 20:26:44
544,2023-06-28,USD,EUR,0.977329,2026-03-01 20:26:44
545,2023-06-29,USD,EUR,0.976704,2026-03-01 20:26:44
546,2023-06-30,USD,EUR,0.979865,2026-03-01 20:26:44
547,2023-07-01,USD,EUR,0.982203,2026-03-01 20:26:44
548,2023-07-02,USD,EUR,0.97654,2026-03-01 20:26:44
549,2023-07-03,USD,EUR,0.981831,2026-03-01 20:26:44
550,2023-07-04,USD,EUR,0.986802,2026-03-01 20:26:44
551,2023-07-05,USD,EUR,0.984536,2026-03-01 20:26:44
552,2023-07-06,USD,EUR,0.985958,2026-03-01 20:26:44
553,2023-07-07,USD,EUR,0.987738,2026-03-01 20:26:44
554,2023-07-08,USD,EUR,0.988675,2026-03-01 20:26:44
555,2023-07-09,USD,EUR,0.986677,2026-03-01 20:26:44
556,2023-07-10,USD,EUR,0.984245,2026-03-01 20:26:44
557,2023-07-11,USD,EUR,0.984146,2026-03-01 20:26:44
558,2023-07-12,USD,EUR,0.988378,2026-03-01 20:26:44
559,2023-07-13,USD,EUR,0.990342,2026-03-01 20:26:44
560,2023-07-14,USD,EUR,0.988991,2026-03-01 20:26:44
561,2023-07-15,USD,EUR,0.991785,2026-03-01 20:26:44
562,2023-07-16,USD,EUR,0.981481,2026-03-01 20:26:44
563,2023-07-17,USD,EUR,0.985614,2026-03-01 20:26:44
564,2023-07-18,USD,EUR,0.979345,2026-03-01 20:26:44
565,2023-07-19,USD,EUR,0.978038,2026-03-01 20:26:44
566,2023-07-20,USD,EUR,0.974028,2026-03-01 20:26:44
567,2023-07-21,USD,EUR,0.969412,2026-03-01 20:26:44
568,2023-07-22,USD,EUR,0.973537,2026-03-01 20:26:44
569,2023-07-23,USD,EUR,0.971864,2026-03-01 20:26:44
570,2023-07-24,USD,EUR,0.973092,2026-03-01 20:26:44
571,2023-07-25,USD,EUR,0.972918,2026-03-01 20:26:44
572,2023-07-26,USD,EUR,0.974614,2026-03-01 20:26:44
573,2023-07-27,USD,EUR,0.974881,2026-03-01 20:26:44
574,2023-07-28,USD,EUR,0.970303,2026-03-01 20:26:44
575,2023-07-29,USD,EUR,0.973845,2026-03-01 20:26:44
576,2023-07-30,USD,EUR,0.972078,2026-03-01 20:26:44
577,2023-07-31,USD,EUR,0.966543,2026-03-01 20:26:44
578,2023-08-01,USD,EUR,0.965022,2026-03-01 20:26:44
579,2023-08-02,USD,EUR,0.970336,2026-03-01 20:26:44
580,2023-08-03,USD,EUR,0.973357,2026-03-01 20:26:44
581,2023-08-04,USD,EUR,0.972108,2026-03-01 20:26:44
582,2023-08-05,USD,EUR,0.970858,2026-03-01 20:26:44
583,2023-08-06,USD,EUR,0.969708,2026-03-01 20:26:44
584,2023-08-07,USD,EUR,0.977109,2026-03-01 20:26:44
585,2023-08-08,USD,EUR,0.97847,2026-03-01 20:26:44
586,2023-08-09,USD,EUR,0.980007,2026-03-01 20:26:44
587,2023-08-10,USD,EUR,0.983707,2026-03-01 20:26:44
588,2023-08-11,USD,EUR,0.984561,2026-03-01 20:26:44
589,2023-08-12,USD,EUR,0.98362,2026-03-01 20:26:44
590,2023-08-13,USD,EUR,0.982907,2026-03-01 20:26:44
591,2023-08-14,USD,EUR,0.982642,2026-03-01 20:26:44
592,2023-08-15,USD,EUR,0.982501,2026-03-01 20:26:44
593,2023-08-16,USD,EUR,0.985118,2026-03-01 20:26:44
594,2023-08-17,USD,EUR,0.985299,2026-03-01 20:26:44
595,2023-08-18,USD,EUR,0.98794,2026-03-01 20:26:44
596,2023-08-19,USD,EUR,0.987642,2026-03-01 20:26:44
597,2023-08-20,USD,EUR,0.98792,2026-03-01 20:26:44
598,2023-08-21,USD,EUR,0.980707,2026-03-01 20:26:44
599,2023-08-22,USD,EUR,0.983998,2026-03-01 20:26:44
600,2023-08-23,USD,EUR,0.985242,2026-03-01 20:26:44
601,2023-08-24,USD,EUR,0.988844,2026-03-01 20:26:44
602,2023-08-25,USD,EUR,0.9784,2026-03-01 20:26:44
603,2023-08-26,USD,EUR,0.985908,2026-03-01 20:26:44
604,2023-08-27,USD,EUR,0.985398,2026-03-01 20:26:44
605,2023-08-28,USD,EUR,0.9894,2026-03-01 20:26:44
606,2023-08-29,USD,EUR,0.985631,2026-03-01 20:26:44
607,2023-08-30,USD,EUR,0.98784,2026-03-01 20:26:44
608,2023-08-31,USD,EUR,0.984028,2026-03-01 20:26:44
609,2023-09-01,USD,EUR,0.981775,2026-03-01 20:26:44
610,2023-09-02,USD,EUR,0.988677,2026-03-01 20:26:44
611,2023-09-03,USD,EUR,0.98798,2026-03-01 20:26:44
612,2023-09-04,USD,EUR,0.988761,2026-03-01 20:26:44
613,2023-09-05,USD,EUR,0.991911,2026-03-01 20:26:44
614,2023-09-06,USD,EUR,0.993708,2026-03-01 20:26:44
615,2023-09-07,USD,EUR,0.994249,2026-03-01 20:26:44
616,2023-09-08,USD,EUR,0.995573,2026-03-01 20:26:44
617,2023-09-09,USD,EUR,1.004372,2026-03-01 20:26:44
618,2023-09-10,USD,EUR,1.004153,2026-03-01 20:26:44
619,2023-09-11,USD,EUR,1.004886,2026-03-01 20:26:44
620,2023-09-12,USD,EUR,1.008755,2026-03-01 20:26:44
621,2023-09-13,USD,EUR,1.012843,2026-03-01 20:26:44
622,2023-09-14,USD,EUR,1.017251,2026-03-01 20:26:44
623,2023-09-15,USD,EUR,1.019627,2026-03-01 20:26:44
624,2023-09-16,USD,EUR,1.015359,2026-03-01 20:26:44
625,2023-09-17,USD,EUR,1.021448,2026-03-01 20:26:44
626,2023-09-18,USD,EUR,1.017159,2026-03-01 20:26:44
627,2023-09-19,USD,EUR,1.018281,2026-03-01 20:26:44
628,2023-09-20,USD,EUR,1.015464,2026-03-01 20:26:44
629,2023-09-21,USD,EUR,1.015219,2026-03-01 20:26:44
630,2023-09-22,USD,EUR,1.016435,2026-03-01 20:26:44
631,2023-09-23,USD,EUR,1.017626,2026-03-01 20:26:44
632,2023-09-24,USD,EUR,1.019194,2026-03-01 20:26:44
633,2023-09-25,USD,EUR,1.025231,2026-03-01 20:26:44
634,2023-09-26,USD,EUR,1.026929,2026-03-01 20:26:44
635,2023-09-27,USD,EUR,1.026004,2026-03-01 20:26:44
636,2023-09-28,USD,EUR,1.029627,2026-03-01 20:26:44
637,2023-09-29,USD,EUR,1.034118,2026-03-01 20:26:44
638,2023-09-30,USD,EUR,1.02947,2026-03-01 20:26:44
639,2023-10-01,USD,EUR,1.031719,2026-03-01 20:26:44
640,2023-10-02,USD,EUR,1.034366,2026-03-01 20:26:44
641,2023-10-03,USD,EUR,1.033232,2026-03-01 20:26:44
642,2023-10-04,USD,EUR,1.038446,2026-03-01 20:26:44
643,2023-10-05,USD,EUR,1.037868,2026-03-01 20:26:44
644,2023-10-06,USD,EUR,1.038339,2026-03-01 20:26:44
645,2023-10-07,USD,EUR,1.037674,2026-03-01 20:26:44
646,2023-10-08,USD,EUR,1.037726,2026-03-01 20:26:44
647,2023-10-09,USD,EUR,1.033559,2026-03-01 20:26:44
648,2023-10-10,USD,EUR,1.028113,2026-03-01 20:26:44
649,2023-10-11,USD,EUR,1.03413,2026-03-01 20:26:44
650,2023-10-12,USD,EUR,1.030919,2026-03-01 20:26:44
651,2023-10-13,USD,EUR,1.027174,2026-03-01 20:26:44
652,2023-10-14,USD,EUR,1.019095,2026-03-01 20:26:44
653,2023-10-15,USD,EUR,1.016705,2026-03-01 20:26:44
654,2023-10-16,USD,EUR,1.011782,2026-03-01 20:26:44
655,2023-10-17,USD,EUR,1.01788,2026-03-01 20:26:44
656,2023-10-18,USD,EUR,1.021646,2026-03-01 20:26:44
657,2023-10-19,USD,EUR,1.019067,2026-03-01 20:26:44
658,2023-10-20,USD,EUR,1.027505,2026-03-01 20:26:44
659,2023-10-21,USD,EUR,1.031201,2026-03-01 20:26:44
660,2023-10-22,USD,EUR,1.029967,2026-03-01 20:26:44
661,2023-10-23,USD,EUR,1.020571,2026-03-01 20:26:44
662,2023-10-24,USD,EUR,1.029167,2026-03-01 20:26:44
663,2023-10-25,USD,EUR,1.023934,2026-03-01 20:26:44
664,2023-10-26,USD,EUR,1.017772,2026-03-01 20:26:44
665,2023-10-27,USD,EUR,1.021586,2026-03-01 20:26:44
666,2023-10-28,USD,EUR,1.030752,2026-03-01 20:26:44
667,2023-10-29,USD,EUR,1.035986,2026-03-01 20:26:44
668,2023-10-30,USD,EUR,1.038122,2026-03-01 20:26:44
669,2023-10-31,USD,EUR,1.04038,2026-03-01 20:26:44
670,2023-11-01,USD,EUR,1.043631,2026-03-01 20:26:44
671,2023-11-02,USD,EUR,1.04653,2026-03-01 20:26:44
672,2023-11-03,USD,EUR,1.047602,2026-03-01 20:26:44
673,2023-11-04,USD,EUR,1.047995,2026-03-01 20:26:44
674,2023-11-05,USD,EUR,1.047748,2026-03-01 20:26:44
675,2023-11-06,USD,EUR,1.04485,2026-03-01 20:26:44
676,2023-11-07,USD,EUR,1.043769,2026-03-01 20:26:44
677,2023-11-08,USD,EUR,1.037308,2026-03-01 20:26:44
678,2023-11-09,USD,EUR,1.036927,2026-03-01 20:26:44
679,2023-11-10,USD,EUR,1.033171,2026-03-01 20:26:44
680,2023-11-11,USD,EUR,1.028995,2026-03-01 20:26:44
681,2023-11-12,USD,EUR,1.029667,2026-03-01 20:26:44
682,2023-11-13,USD,EUR,1.034925,2026-03-01 20:26:44
683,2023-11-14,USD,EUR,1.038406,2026-03-01 20:26:44
684,2023-11-15,USD,EUR,1.032441,2026-03-01 20:26:44
685,2023-11-16,USD,EUR,1.028697,2026-03-01 20:26:44
686,2023-11-17,USD,EUR,1.032242,2026-03-01 20:26:44
687,2023-11-18,USD,EUR,1.028526,2026-03-01 20:26:44
688,2023-11-19,USD,EUR,1.027673,2026-03-01 20:26:44
689,2023-11-20,USD,EUR,1.029739,2026-03-01 20:26:44
690,2023-11-21,USD,EUR,1.026085,2026-03-01 20:26:44
691,2023-11-22,USD,EUR,1.026475,2026-03-01 20:26:44
692,2023-11-23,USD,EUR,1.021463,2026-03-01 20:26:44
693,2023-11-24,USD,EUR,1.019208,2026-03-01 20:26:44
694,2023-11-25,USD,EUR,1.020396,2026-03-01 20:26:44
695,2023-11-26,USD,EUR,1.01445,2026-03-01 20:26:44
696,2023-11-27,USD,EUR,1.016082,2026-03-01 20:26:44
697,2023-11-28,USD,EUR,1.016002,2026-03-01 20:26:44
698,2023-11-29,USD,EUR,1.018054,2026-03-01 20:26:44
699,2023-11-30,USD,EUR,1.018883,2026-03-01 20:26:44
700,2023-12-01,USD,EUR,1.023981,2026-03-01 20:26:44
701,2023-12-02,USD,EUR,1.024444,2026-03-01 20:26:44
702,2023-12-03,USD,EUR,1.022827,2026-03-01 20:26:44
703,2023-12-04,USD,EUR,1.023279,2026-03-01 20:26:44
704,2023-12-05,USD,EUR,1.025311,2026-03-01 20:26:44
705,2023-12-06,USD,EUR,1.025487,2026-03-01 20:26:44
706,2023-12-07,USD,EUR,1.025633,2026-03-01 20:26:44
707,2023-12-08,USD,EUR,1.022992,2026-03-01 20:26:44
708,2023-12-09,USD,EUR,1.020503,2026-03-01 20:26:44
709,2023-12-10,USD,EUR,1.015265,2026-03-01 20:26:44
710,2023-12-11,USD,EUR,1.021787,2026-03-01 20:26:44
711,2023-12-12,USD,EUR,1.017134,2026-03-01 20:26:44
712,2023-12-13,USD,EUR,1.014549,2026-03-01 20:26:44
713,2023-12-14,USD,EUR,1.011875,2026-03-01 20:26:44
714,2023-12-15,USD,EUR,1.015191,2026-03-01 20:26:44
715,2023-12-16,USD,EUR,1.014088,2026-03-01 20:26:44
716,2023-12-17,USD,EUR,1.018728,2026-03-01 20:26:44
717,2023-12-18,USD,EUR,1.01621,2026-03-01 20:26:44
718,2023-12-19,USD,EUR,1.017243,2026-03-01 20:26:44
719,2023-12-20,USD,EUR,1.014127,2026-03-01 20:26:44
720,2023-12-21,USD,EUR,1.022123,2026-03-01 20:26:44
721,2023-12-22,USD,EUR,1.017678,2026-03-01 20:26:44
722,2023-12-23,USD,EUR,1.018827,2026-03-01 20:26:44
723,2023-12-24,USD,EUR,1.021189,2026-03-01 20:26:44
724,2023-12-25,USD,EUR,1.022731,2026-03-01 20:26:44
725,2023-12-26,USD,EUR,1.02203,2026-03-01 20:26:44
726,2023-12-27,USD,EUR,1.021538,2026-03-01 20:26:44
727,2023-12-28,USD,EUR,1.021695,2026-03-01 20:26:44
728,2023-12-29,USD,EUR,1.021138,2026-03-01 20:26:44
729,2023-12-30,USD,EUR,1.024743,2026-03-01 20:26:44
730,2023-12-31,USD,EUR,1.03307,2026-03-01 20:26:44
731,2024-01-01,USD,EUR,1.030955,2026-03-01 20:26:44
732,2024-01-02,USD,EUR,1.025787,2026-03-01 20:26:44
733,2024-01-03,USD,EUR,1.025448,2026-03-01 20:26:44
734,2024-01-04,USD,EUR,1.03518,2026-03-01 20:26:44
735,2024-01-05,USD,EUR,1.032129,2026-03-01 20:26:44
736,2024-01-06,USD,EUR,1.038339,2026-03-01 20:26:44
737,2024-01-07,USD,EUR,1.044735,2026-03-01 20:26:44
738,2024-01-08,USD,EUR,1.042611,2026-03-01 20:26:44
739,2024-01-09,USD,EUR,1.04478,2026-03-01 20:26:44
740,2024-01-10,USD,EUR,1.051025,2026-03-01 20:26:44
741,2024-01-11,USD,EUR,1.049559,2026-03-01 20:26:44
742,2024-01-12,USD,EUR,1.048769,2026-03-01 20:26:44
743,2024-01-13,USD,EUR,1.046529,2026-03-01 20:26:44
744,2024-01-14,USD,EUR,1.042638,2026-03-01 20:26:44
745,2024-01-15,USD,EUR,1.040154,2026-03-01 20:26:44
746,2024-01-16,USD,EUR,1.035493,2026-03-01 20:26:44
747,2024-01-17,USD,EUR,1.035615,2026-03-01 20:26:44
748,2024-01-18,USD,EUR,1.032691,2026-03-01 20:26:44
749,2024-01-19,USD,EUR,1.033569,2026-03-01 20:26:44
750,2024-01-20,USD,EUR,1.027687,2026-03-01 20:26:44
751,2024-01-21,USD,EUR,1.028926,2026-03-01 20:26:44
752,2024-01-22,USD,EUR,1.032067,2026-03-01 20:26:44
753,2024-01-23,USD,EUR,1.024548,2026-03-01 20:26:44
754,2024-01-24,USD,EUR,1.025946,2026-03-01 20:26:44
755,2024-01-25,USD,EUR,1.030565,2026-03-01 20:26:44
756,2024-01-26,USD,EUR,1.026,2026-03-01 20:26:44
757,2024-01-27,USD,EUR,1.0323,2026-03-01 20:26:44
758,2024-01-28,USD,EUR,1.033879,2026-03-01 20:26:44
759,2024-01-29,USD,EUR,1.031205,2026-03-01 20:26:44
760,2024-01-30,USD,EUR,1.030988,2026-03-01 20:26:44
761,2024-01-31,USD,EUR,1.033092,2026-03-01 20:26:44
762,2024-02-01,USD,EUR,1.033373,2026-03-01 20:26:44
763,2024-02-02,USD,EUR,1.035408,2026-03-01 20:26:44
764,2024-02-03,USD,EUR,1.031914,2026-03-01 20:26:44
765,2024-02-04,USD,EUR,1.032547,2026-03-01 20:26:44
766,2024-02-05,USD,EUR,1.027206,2026-03-01 20:26:44
767,2024-02-06,USD,EUR,1.026781,2026-03-01 20:26:44
768,2024-02-07,USD,EUR,1.023379,2026-03-01 20:26:44
769,2024-02-08,USD,EUR,1.020618,2026-03-01 20:26:44
770,2024-02-09,USD,EUR,1.025244,2026-03-01 20:26:44
771,2024-02-10,USD,EUR,1.029344,2026-03-01 20:26:44
772,2024-02-11,USD,EUR,1.031637,2026-03-01 20:26:44
773,2024-02-12,USD,EUR,1.02751,2026-03-01 20:26:44
774,2024-02-13,USD,EUR,1.026312,2026-03-01 20:26:44
775,2024-02-14,USD,EUR,1.030877,2026-03-01 20:26:44
776,2024-02-15,USD,EUR,1.031406,2026-03-01 20:26:44
777,2024-02-16,USD,EUR,1.040201,2026-03-01 20:26:44
778,2024-02-17,USD,EUR,1.041694,2026-03-01 20:26:44
779,2024-02-18,USD,EUR,1.04242,2026-03-01 20:26:44
780,2024-02-19,USD,EUR,1.041234,2026-03-01 20:26:44
781,2024-02-20,USD,EUR,1.041736,2026-03-01 20:26:44
782,2024-02-21,USD,EUR,1.041147,2026-03-01 20:26:44
783,2024-02-22,USD,EUR,1.043845,2026-03-01 20:26:44
784,2024-02-23,USD,EUR,1.047503,2026-03-01 20:26:44
785,2024-02-24,USD,EUR,1.044484,2026-03-01 20:26:44
786,2024-02-25,USD,EUR,1.039395,2026-03-01 20:26:44
787,2024-02-26,USD,EUR,1.032419,2026-03-01 20:26:44
788,2024-02-27,USD,EUR,1.034335,2026-03-01 20:26:44
789,2024-02-28,USD,EUR,1.030155,2026-03-01 20:26:44
790,2024-02-29,USD,EUR,1.022054,2026-03-01 20:26:44
791,2024-03-01,USD,EUR,1.023504,2026-03-01 20:26:44
792,2024-03-02,USD,EUR,1.032888,2026-03-01 20:26:44
793,2024-03-03,USD,EUR,1.032859,2026-03-01 20:26:44
794,2024-03-04,USD,EUR,1.03603,2026-03-01 20:26:44
795,2024-03-05,USD,EUR,1.036333,2026-03-01 20:26:44
796,2024-03-06,USD,EUR,1.035951,2026-03-01 20:26:44
797,2024-03-07,USD,EUR,1.039438,2026-03-01 20:26:44
798,2024-03-08,USD,EUR,1.038327,2026-03-01 20:26:44
799,2024-03-09,USD,EUR,1.039337,2026-03-01 20:26:44
800,2024-03-10,USD,EUR,1.040556,2026-03-01 20:26:44
801,2024-03-11,USD,EUR,1.038005,2026-03-01 20:26:44
802,2024-03-12,USD,EUR,1.041778,2026-03-01 20:26:44
803,2024-03-13,USD,EUR,1.041103,2026-03-01 20:26:44
804,2024-03-14,USD,EUR,1.038218,2026-03-01 20:26:44
805,2024-03-15,USD,EUR,1.040253,2026-03-01 20:26:44
806,2024-03-16,USD,EUR,1.036828,2026-03-01 20:26:44
807,2024-03-17,USD,EUR,1.036928,2026-03-01 20:26:44
808,2024-03-18,USD,EUR,1.036886,2026-03-01 20:26:44
809,2024-03-19,USD,EUR,1.041013,2026-03-01 20:26:44
810,2024-03-20,USD,EUR,1.042818,2026-03-01 20:26:44
811,2024-03-21,USD,EUR,1.042715,2026-03-01 20:26:44
812,2024-03-22,USD,EUR,1.045837,2026-03-01 20:26:44
813,2024-03-23,USD,EUR,1.051171,2026-03-01 20:26:44
814,2024-03-24,USD,EUR,1.053314,2026-03-01 20:26:44
815,2024-03-25,USD,EUR,1.053347,2026-03-01 20:26:44
816,2024-03-26,USD,EUR,1.04829,2026-03-01 20:26:44
817,2024-03-27,USD,EUR,1.0442,2026-03-01 20:26:44
818,2024-03-28,USD,EUR,1.043025,2026-03-01 20:26:44
819,2024-03-29,USD,EUR,1.040692,2026-03-01 20:26:44
820,2024-03-30,USD,EUR,1.039972,2026-03-01 20:26:44
